"step_n","position","position_return","omega","epsilon","phi","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
115,-0.17579048041020923,9.791809646435963,0.15,0.1,0.0,25.169133693526963,0.9722586445826426,6.875431584591561,-0.4102301493319407,0.1,0.9999999851641014,31.752635990012315,0.24849537983603218,"2025-07-18T18:00:09.724862Z"
116,-0.19053699321601775,8.894667998621978,0.15,0.1,0.0,25.563474591113337,0.973718690989439,6.885765125033488,-0.3682705056991346,0.1,0.9999999819205566,28.738568471170932,0.24849537983603218,"2025-07-18T18:00:09.824931Z"
117,-0.20524063600217457,8.144393303683467,0.15,0.1,0.0,25.933925686454252,0.9750224084846794,6.894987630072041,-0.3341443385425275,0.1,0.9999999786661019,26.17604448908215,0.24849537983603218,"2025-07-18T18:00:09.924931Z"
118,-0.21989810051108333,7.507384123019095,0.15,0.1,0.0,26.284607141134508,0.9761987737662594,6.903304981709284,-0.3059596661977982,0.1,0.9999999755022323,23.959116089241203,0.24849537983603218,"2025-07-18T18:00:10.024971Z"
119,-0.23450608887506524,6.959561962882349,0.15,0.1,0.0,26.618803906692385,0.9772698457249152,6.910873969662871,-0.2823830299643204,0.1,0.999999972516116,22.012186989815113,0.24849537983603218,"2025-07-18T18:00:10.124970Z"
120,-0.24906131435836543,6.483220814291581,0.15,0.1,0.0,26.939190656762285,0.9782527677586494,6.917816488768954,-0.2624496533329822,0.1,0.9999999697794941,20.27971288384682,0.24849537983603218,"2025-07-18T18:00:10.224935Z"
121,-0.2635605020966545,6.065049787417308,0.15,0.1,0.0,27.247987497937167,0.9791611046034393,6.924229019919576,-0.24544574162827393,0.1,0.9999999673485167,18.719830426610166,0.24849537983603218,"2025-07-18T18:00:10.324935Z"
122,-0.27800038983385933,5.694849007555803,0.15,0.1,0.0,27.547070827110144,0.9800057605430129,6.930189143669846,-0.2308329714476355,0.1,0.9999999652642632,17.300263333275115,0.24849537983603218,"2025-07-18T18:00:10.424948Z"
123,-0.29237772865615685,5.364670861564949,0.15,0.1,0.0,27.83805430566514,0.9807956258671063,6.9357601272659775,-0.21819859876149875,0.1,0.9999999635537415,15.99560368172646,0.24849537983603218,"2025-07-18T18:00:10.524933Z"
124,-0.306689283722966,5.068230817960828,0.15,0.1,0.0,28.12234946196701,0.9815380420295452,6.940994226127423,-0.2072216393861642,0.1,0.9999999622312026,14.785453133556313,0.24849537983603218,"2025-07-18T18:00:10.624872Z"
125,-0.3209318349947732,4.800494002710991,0.15,0.1,0.0,28.401212152190755,0.9822391429213131,6.945935106736764,-0.19764942622059592,0.1,0.9999999612996431,13.653117943454674,0.24849537983603218,"2025-07-18T18:00:10.724948Z"
126,-0.33510217795762753,4.557379260664177,0.15,0.1,0.0,28.675779079204176,0.9829041096907917,6.950619656287092,-0.1892810391965071,0.1,0.9999999607524,12.584669502583873,0.24849537983603218,"2025-07-18T18:00:10.824882Z"
127,-0.3491971243441431,4.335543512831408,0.15,0.1,0.0,28.947097283133587,0.9835373641053101,6.955079356289418,-0.18195539320229168,0.1,0.9999999605747572,11.568250968745554,0.24849537983603218,"2025-07-18T18:00:10.924944Z"
128,-0.3632135028508455,4.132222091742057,0.15,0.1,0.0,29.216148688686456,0.984142717507936,6.95934134106526,-0.17554255050740503,0.1,0.9999999607455066,10.593551910452572,0.24849537983603218,"2025-07-18T18:00:11.024912Z"
129,-0.377148159851702,3.9451088048411345,0.15,0.1,0.0,29.483871256620564,0.9847234872397365,6.963429225305352,-0.16993731045862276,0.1,0.9999999612384298,9.651398380224734,0.24849537983603218,"2025-07-18T18:00:11.124932Z"
130,-0.39099796010767374,3.772264652386084,0.15,0.1,0.0,29.75117794123327,0.9852825889464626,6.967363760408534,-0.16505443942615164,0.1,0.9999999620236615,8.733421797374259,0.24849537983603218,"2025-07-18T18:00:11.224938Z"
131,-0.4047597874721315,3.6120475187238585,0.15,0.1,0.0,30.018974443724705,0.9858226108518159,6.97116336274669,-0.1608251066289359,0.1,0.999999963068922,7.831780072789491,0.24849537983603218,"2025-07-18T18:00:11.324938Z"
132,-0.41843054559197557,3.4630574221821386,0.15,0.1,0.0,30.28817663891744,0.9863458744759729,6.974844545630977,-0.15719422710871472,0.1,0.9999999643406077,6.93891062286372,0.24849537983603218,"2025-07-18T18:00:11.424987Z"
133,-0.43200715860430206,3.3240934496338097,0.15,0.1,0.0,30.559728522897277,0.9868544851683273,6.978422278884153,-0.15411850643675926,0.1,0.9999999658047319,6.0472984901626985,0.24849537983603218,"2025-07-18T18:00:11.524967Z"
134,-0.4454865718284591,3.19411956629771,0.15,0.1,0.0,30.834621577187363,0.9873503750551244,6.981910294473453,-0.1515650482359351,0.1,0.9999999674277227,5.149244356074504,0.24849537983603218,"2025-07-18T18:00:11.624928Z"
135,-0.45886575245333705,3.072237237695613,0.15,0.1,0.0,31.113916578293416,0.9878353404786936,6.985321352940227,-0.1495104354455893,0.1,0.9999999691770747,4.236617066891698,0.24849537983603218,"2025-07-18T18:00:11.724965Z"
136,-0.4721416902197384,2.957663331149658,0.15,0.1,0.0,31.39876912039541,0.9883110756649909,6.988667482948116,-0.14794023656436286,0.1,0.9999999710218664,3.3005733577276892,0.24849537983603218,"2025-07-18T18:00:11.824928Z"
137,-0.4853113980976731,2.849712146002839,0.15,0.1,0.0,31.69046050221855,0.9887792041658449,6.991960204917897,-0.1468489244504243,0.1,0.9999999729331555,2.3312233968829976,0.24849537983603218,"2025-07-18T18:00:11.924925Z"
138,-0.49837191295842787,2.7477806997741987,0.15,0.1,0.0,31.99043622283234,0.9892413095685891,6.995210749331046,-0.14624023282757895,0.1,0.999999974884255,1.3172138201167074,0.24849537983603218,"2025-07-18T18:00:12.024925Z"
139,-0.5113202962412577,2.6513366021383167,0.15,0.1,0.0,32.300355246429746,0.9896989670561743,6.998430280918152,-0.14612802038056952,0.1,0.9999999768509087,0.2451887056442863,0.24849537983603218,"2025-07-18T18:00:12.124928Z"
140,-0.5241536346145497,2.559908000835448,0.15,0.1,0.0,32.622154621273765,0.9901537776681041,7.001630141833779,-0.14653777241830743,0.1,0.9999999788113776,-0.9009289295149373,0.24849537983603218,"2025-07-18T18:00:12.224929Z"
141,-0.5368690406313099,2.47307519790125,0.15,0.1,0.0,32.95813629860569,0.9906074076263703,7.004822130548583,-0.1475089584040256,0.1,0.9999999807464433,-2.1409211804043333,0.24849537983603218,"2025-07-18T18:00:12.324971Z"
142,-0.5494636533788273,2.3904636211735184,0.15,0.1,0.0,33.31108667312289,0.9910616359822805,7.008018839490764,-0.1490986021304897,0.1,0.9999999826393519,-3.499657618862102,0.24849537983603218,"2025-07-18T18:00:12.424970Z"
143,-0.5619346391223667,2.31173790216075,0.15,0.1,0.0,33.684445526193066,0.9915184153524428,7.011234085157765,-0.15138664955084122,0.1,0.9999999844756986,-5.009086595873417,0.24849537983603218,"2025-07-18T18:00:12.524957Z"
144,-0.5742791919427477,2.236596862267977,0.15,0.1,0.0,34.08255174720021,0.9919799531015888,7.01448348272163,-0.15448411221746902,0.1,0.9999999862432739,-6.711179469846003,0.24849537983603218,"2025-07-18T18:00:12.624944Z"
145,-0.5864945343676637,2.1647692488642125,0.15,0.1,0.0,34.511012563411086,0.9924488248857195,7.017785249353192,-0.15854567058344365,0.1,0.9999999879318754,-8.662407300761291,0.24849537983603218,"2025-07-18T18:00:12.724932Z"
146,-0.5985779179966024,2.0960100935202295,0.15,0.1,0.0,34.97727979433385,0.9929281408088095,7.021161379437568,-0.16378975101724128,0.1,0.9999999895331031,-10.940759906306377,0.24849537983603218,"2025-07-18T18:00:12.824952Z"
147,-0.6105266241192235,2.0300975889975685,0.15,0.1,0.0,35.491590753225914,0.9934218005097225,7.024639448391049,-0.17053172692147936,0.1,0.9999999910401433,-13.657132416864245,0.24849537983603218,"2025-07-18T18:00:12.924968Z"
148,-0.6223379643270577,1.96683040075992,0.15,0.1,0.0,36.06859162095655,0.9939349064556968,7.028255534744643,-0.17924144680143175,0.1,0.999999992447557,-16.974505846767997,0.24849537983603218,"2025-07-18T18:00:13.024967Z"
149,-0.6340092811183868,1.9060253440525459,0.15,0.1,0.0,36.73033905126389,0.9944744778860523,7.032059267280091,-0.19064884348832767,0.1,0.9999999937510963,-21.14158764740651,0.24849537983603218,"2025-07-18T18:00:13.124955Z"
150,-0.645537948496171,1.8475153698229874,0.15,0.1,0.0,37.512372459236325,0.9950507873450988,7.036123272570174,-0.20595223525356532,0.1,0.9999999949475767,-26.554122138748983,0.24849537983603218,"2025-07-18T18:00:13.224968Z"
151,-0.6569213725588863,1.7911478125973608,0.15,0.1,0.0,38.477597799893694,0.9956801437943857,7.0405628463457886,-0.22726758973197958,0.1,0.9999999960349152,-33.868492970181904,0.24849537983603218,"2025-07-18T18:00:13.324968Z"
152,-0.6681569920841421,1.7367828613875549,0.15,0.1,0.0,39.75422088797363,0.9963916290387304,7.045583563876902,-0.25870778176798637,0.1,0.999999997012659,-44.18952084518362,0.24849537983603218,"2025-07-18T18:00:13.424938Z"
153,-0.6792422791049453,1.684292221176606,0.15,0.1,0.0,41.674223904132795,0.9972476790275006,7.0516267302799145,-0.30921627880915775,0.1,0.9999999978845522,-59.001807959523106,0.24849537983603218,"2025-07-18T18:00:13.524938Z"
154,-0.6901747394784816,1.6335579378155223,0.15,0.1,0.0,45.69295123744882,0.9984392538784866,7.0600419102500585,-0.3943054417699835,0.1,0.999999998676155,-71.40899532279504,0.24849537983603218,"2025-07-18T18:00:13.624973Z"
155,-0.7009519134472881,1.584471363501358,0.15,0.1,0.0,14.828652182986586,0.8905586931589791,6.297633232373406,131.26299945726083,0.1,0.9999999967469877,-1220.3987819579786,0.24849537983603218,"2025-07-18T18:00:13.724951Z"
156,-0.7115713761926876,1.5369322435792971,0.15,0.1,0.0,11.729472170201173,0.8400003010196571,5.940238333002336,7.976635042409076,0.1,0.9999999961890185,2438.4945643666,0.24849537983603218,"2025-07-18T18:00:13.824969Z"
157,-0.722030738380363,1.4908479083677328,0.15,0.1,0.0,10.12117233241571,0.8070296315587144,5.707140562613848,3.946531494340509,0.1,0.9999999957697706,122.23299113906883,0.24849537983603218,"2025-07-18T18:00:13.924928Z"
158,-0.7323276466979471,1.4461325561598952,0.15,0.1,0.0,9.045281912547097,0.7822288807257425,5.531787495640232,2.533188746884896,0.1,0.9999999954102198,56.987901575004365,0.24849537983603218,"2025-07-18T18:00:14.024929Z"
159,-0.7424597843845082,1.402706615602931,0.15,0.1,0.0,8.242362638012077,0.7622727826142339,5.3906789225015155,1.8139925712482057,0.1,0.999999995086842,36.03891760894553,0.24849537983603218,"2025-07-18T18:00:14.124974Z"
160,-0.7524248717518114,1.3604961773671866,0.15,0.1,0.0,7.6052040908494805,0.7455649990699659,5.272532613022633,1.3814108063413693,0.1,0.9999999947892361,25.89103238982543,0.24849537983603218,"2025-07-18T18:00:14.224965Z"
161,-0.7622206666972391,1.319432486456675,0.15,0.1,0.0,7.0792229995669,0.7312027451168709,5.170967746750638,1.0948382745615812,0.1,0.9999999945117288,19.95317258110683,0.24849537983603218,"2025-07-18T18:00:14.324969Z"
162,-0.7718449652082542,1.2794514877226544,0.15,0.1,0.0,6.6328698100193915,0.718620435675604,5.081986620400626,0.8925713567970343,0.1,0.9999999942507828,16.075500186091475,0.24849537983603218,"2025-07-18T18:00:14.424931Z"
163,-0.7812956018582939,1.2404934181663032,0.15,0.1,0.0,6.246272221250351,0.7074379595837912,5.002902391375966,0.743238002682828,0.1,0.999999994003975,13.354229679376672,0.24849537983603218,"2025-07-18T18:00:14.524953Z"
164,-0.7905704502939817,1.2025024404834774,0.15,0.1,0.0,5.906109267436992,0.6973864210571057,4.931814273251709,0.6292046347551581,0.1,0.9999999937695335,11.344867019603665,0.24849537983603218,"2025-07-18T18:00:14.624923Z"
165,-0.7996674237135473,1.165426313043169,0.15,0.1,0.0,5.603019612020533,0.688268014826666,4.867323955066927,0.5398081872724864,0.1,0.9999999935460933,9.803955343011848,0.24849537983603218,"2025-07-18T18:00:14.724947Z"
166,-0.8085844753363489,1.1292160921198546,0.15,0.1,0.0,5.330175885885779,0.6799326753179188,4.808370565999389,0.46823082057680265,0.1,0.9999999933325641,8.58721670791808,0.24849537983603218,"2025-07-18T18:00:14.824846Z"
167,-0.8173195988633901,1.0938258627382067,0.15,0.1,0.0,5.082447513681084,0.6722636788692891,4.75412891428884,0.4099170459726203,0.1,0.9999999931280484,7.603833825558972,0.24849537983603218,"2025-07-18T18:00:14.924966Z"
168,-0.8258708289287282,1.059212494949609,0.15,0.1,0.0,4.855882769405907,0.6651683449529104,4.70394376336071,0.36171242591873376,0.1,0.9999999929317932,6.793847988269118,0.24849537983603218,"2025-07-18T18:00:15.024940Z"
169,-0.8342362415416738,1.0253354227567706,0.15,0.1,0.0,4.647374348016289,0.6585717976690056,4.657285736895569,0.3213672050275787,0.1,0.9999999927431508,6.11611183165398,0.24849537983603218,"2025-07-18T18:00:15.124937Z"
170,-0.8424139545196803,0.9921564432438323,0.15,0.1,0.0,4.454435596598382,0.6524126451232244,4.613720779109847,0.28723645720229696,0.1,0.9999999925615627,5.541468176276912,0.24849537983603218,"2025-07-18T18:00:15.224967Z"
171,-0.850402127911827,0.9596395337649145,0.15,0.1,0.0,4.2750461987019674,0.6466399052282186,4.572888424694752,0.2580916749943726,0.1,0.9999999923865358,5.048691390571479,0.24849537983603218,"2025-07-18T18:00:15.324968Z"
172,-0.8581989644128007,0.9277506852995215,0.15,0.1,0.0,4.10754296022959,0.6412107670337688,4.53448597434551,0.23299836084058537,0.1,0.9999999922176348,4.621970054002331,0.24849537983603218,"2025-07-18T18:00:15.424937Z"
173,-0.8658027097672814,0.8964577503044465,0.15,0.1,0.0,3.9505407560492474,0.6360889273152084,4.498256736349204,0.21123418111563855,0.1,0.9999999920544719,4.249289497693247,0.24849537983603218,"2025-07-18T18:00:15.524947Z"
174,-0.8732116531646421,0.8657303035854458,0.15,0.1,0.0,3.8028741683928624,0.6312433325614407,4.463981133687214,0.1922328573559905,0.1,0.9999999918966982,3.9213604779627245,0.24849537983603218,"2025-07-18T18:00:15.624948Z"
175,-0.8804241276238749,0.8355395148792247,0.15,0.1,0.0,3.663553643598856,0.6266472125750631,4.431469872400163,0.17554484863858727,0.1,0.9999999917439996,3.630890570060065,0.24849537983603218,"2025-07-18T18:00:15.724944Z"
176,-0.8874385103686537,0.8058580319834459,0.15,0.1,0.0,3.53173204057632,0.6222773276821295,4.400558619883038,0.16080926028236397,0.1,0.9999999915960918,3.3720770036876497,0.24849537983603218,"2025-07-18T18:00:15.824861Z"
177,-0.8942532231924527,0.7766598734007912,0.15,0.1,0.0,3.406678750707809,0.6181133749734928,4.37110380733876,0.14773342317461888,0.1,0.9999999914527163,3.1402463050610083,0.24849537983603218,"2025-07-18T18:00:15.924936Z"
178,-0.9008667328136359,0.7479203295755293,0.15,0.1,0.0,3.2877594230962077,0.6141375146831691,4.3429792814688515,0.1360778169420422,0.1,0.9999999913136383,2.9315935122125953,0.24849537983603218,"2025-07-18T18:00:16.024964Z"
179,-0.9072775512204392,0.7196158718999274,0.15,0.1,0.0,3.174419899856402,0.6103339885246343,4.316073606217602,0.1256447815119328,0.1,0.9999999911786436,2.742990318785735,0.24849537983603218,"2025-07-18T18:00:16.124986Z"
180,-0.9134842360057662,0.6917240687549768,0.15,0.1,0.0,3.0661733551148527,0.606688809262079,4.290287868087205,0.11626995705696692,0.1,0.999999991047536,2.5718418161948446,0.24849537983603218,"2025-07-18T18:00:16.224904Z"
181,-0.9194853906917246,0.6642235079262754,0.15,0.1,0.0,2.962589901178245,0.6031895060684451,4.265533875825098,0.10781571726894082,0.1,0.999999990920138,2.4159780734080067,0.24849537983603218,"2025-07-18T18:00:16.324920Z"
182,-0.9252796650438273,0.6370937248036205,0.15,0.1,0.0,2.8632881155215815,0.5998249140104366,4.241732672062306,0.10016607810594272,0.1,0.9999999907962849,2.2735710692742415,0.24849537983603218,"2025-07-18T18:00:16.424964Z"
183,-0.9308657553747894,0.6103151358327894,0.15,0.1,0.0,2.7679280783117077,0.5965849987593107,4.21881329398083,0.09322271185833948,0.1,0.999999990675828,2.1430703303706466,0.24849537983603218,"2025-07-18T18:00:16.524965Z"
184,-0.9362424048378526,0.5838689767407927,0.15,0.1,0.0,2.676205608856216,0.5934607096606556,4.196711734468407,0.08690179841643511,0.1,0.9999999905586319,2.0231525452062757,0.24849537983603218,"2025-07-18T18:00:16.624932Z"
185,-0.9414084037095702,0.5577372451029171,0.15,0.1,0.0,2.5878474618252247,0.5904438558142983,4.175370065948773,0.08113151714292328,0.1,0.9999999904445727,1.9126817430944312,0.24849537983603218,"2025-07-18T18:00:16.724860Z"
186,-0.94636258966199,0.5319026468613024,0.15,0.1,0.0,2.5026072979184493,0.5875270009603677,4.154735697168475,0.07585003355762888,0.1,0.9999999903335381,1.8106775447456427,0.24849537983603218,"2025-07-18T18:00:16.824922Z"
187,-0.9511038480241731,0.5063485464423132,0.15,0.1,0.0,2.4202622840643184,0.5847033738397502,4.134760739386794,0.07100387157948373,0.1,0.9999999902254268,1.7162896413480464,0.24849537983603218,"2025-07-18T18:00:16.924981Z"
188,-0.9556311120329901,0.4810589201523157,0.15,0.1,0.0,2.340610208886672,0.5819667913678647,4.115401463156478,0.06654658865068183,0.1,0.9999999901201485,1.6287771242394622,0.24849537983603218,"2025-07-18T18:00:17.024944Z"
189,-0.9599433630731382,0.45601831256136327,0.15,0.1,0.0,2.2634670226344387,0.5793115924809178,4.09661783056049,0.06243769061142883,0.1,0.9999999900176226,1.547491624620892,0.24849537983603218,"2025-07-18T18:00:17.124931Z"
190,-0.9640396309063255,0.43121179561016665,0.15,0.1,0.0,2.1886647288832672,0.5767325809206213,4.07837309064586,0.0586417377070849,0.1,0.999999989917778,1.4718634700138877,0.24849537983603218,"2025-07-18T18:00:17.224965Z"
191,-0.9679189938895705,0.4066249301991404,0.15,0.1,0.0,2.116049569417927,0.5742249755438955,4.060633428061767,0.055127603988142086,0.1,0.9999999898205544,1.4013902472689952,0.24849537983603218,"2025-07-18T18:00:17.324973Z"
192,-0.971580579182568,0.38224373003920703,0.15,0.1,0.0,2.045480454763798,0.5717843669984826,4.0433676567073285,0.051867860588982746,0.1,0.999999989725899,1.3356272988906526,0.24849537983603218,"2025-07-18T18:00:17.424898Z"
193,-0.9750235629440742,0.35805462756257567,0.15,0.1,0.0,1.976827601572975,0.569406679808623,4.02654695163137,0.04883825964194506,0.1,0.9999999896337711,1.2741797827563108,0.24849537983603218,"2025-07-18T18:00:17.524986Z"
194,-0.9782471705172677,0.33404444170865566,0.15,0.1,0.0,1.9099713450198272,0.567088139078363,4.010144613581638,0.04601730040037269,0.1,0.9999999895441376,1.2166960039800394,0.24849537983603218,"2025-07-18T18:00:17.624983Z"
195,-0.9812506766040441,0.3102003474145746,0.15,0.1,0.0,1.844801099923503,0.5648252411522157,3.9941358615352613,0.04338586287195071,0.1,0.9999999894569763,1.1628617879826884,0.24849537983603218,"2025-07-18T18:00:17.724963Z"
196,-0.9840334054282047,0.28650984665363516,0.15,0.1,0.0,1.7812144487944481,0.5626147276804064,3.9784976493022333,0.040926897167911196,0.1,0.9999999893722751,1.1123957104984017,0.24849537983603218,"2025-07-18T18:00:17.824945Z"
197,-0.9865947308875038,0.26296074087655047,0.15,0.1,0.0,1.7191163386300177,0.5604535626238298,3.963208502915195,0.03862515905123605,0.1,0.9999999892900329,1.065045036551361,0.24849537983603218,"2025-07-18T18:00:17.924950Z"
198,-0.9889340766945185,0.23954110472096585,0.15,0.1,0.0,1.658418371238518,0.5583389118061008,3.948248376029532,0.036466983964029885,0.1,0.9999999892102597,1.0205822489047698,0.24849537983603218,"2025-07-18T18:00:18.024949Z"
199,-0.9910509165063113,0.21623926086427903,0.15,0.1,0.0,1.5990381742890125,0.5562681246797425,3.9335985209796456,0.03444009324041032,0.1,0.9999999891329775,0.9788020689427583,0.24849537983603218,"2025-07-18T18:00:18.124966Z"
